platform,author,author_username,content_text,post_url,timestamp,likes,shares,comments,views,hashtags,mentions,scraped_at,content_original,emotion,sentiment
twitter,Devi Prayogo,@devi_pray,indonesia sdg sakit minim lapangan pekerjaan kemiskinan mencapai 50 lbh rakyat dibebani pajak setiap lini kehidupan namun bukan utk kesejahteraan demi mewah pejabat mobil 1m menteri gaji dpr hingga 100 juta pak,https://x.com/devi_pray/status/1957945624768442722,2025-08-19 23:19:48,0,0,0,0,[],['@prabowo'],2025-08-26 13:38:52,"Indonesia sdg sakit. Minim lapangan pekerjaan. Kemiskinan mencapai 50% lbh. Rakyat dibebani pajak di setiap lini kehidupan. Namun bukan utk kesejahteraan rakyat tp demi kehidupan mewah pejabat. Mobil 1M menteri, gaji DPR hingga 100 juta lbh, Pak 
@prabowo",Stress,Negatif
twitter,Devi Harahap,@deviharahap__,hampir setahun pemerintahan berjalan seiring pengamatan saya meliput sektor penegakan hukum banyak kasus korupsi dibongkar berkenaan dengan orang2 dekat jkw apakah kebetulan tapi kita indonesia jd semua harus disangkutin analis politik,https://x.com/deviharahap__/status/1960173597466771505,2025-08-26 02:52:58,0,0,1,21,[],[],2025-08-26 13:47:38,"Hampir setahun pemerintahan berjalan & seiring pengamatan saya meliput sektor penegakan hukum, banyak kasus korupsi yg dibongkar berkenaan dengan orang2 dekat Jkw. Apakah kebetulan? (Ini memang kasus hukum, tapi krn kita di Indonesia jd semua harus disangkutin ke analis politik).",Stress,Negatif
twitter,Karnina amaelia,@dewmustika82,mungkin bisa kalau rakyat bersatu seluruh indonesia dpr dapat dibubarkan hanya menjadi lahan penghasilan kaum publikpigur partai politik tak memiliki pekerjaan jelas lebih baik dananya diberikan kpd miskin #bubarkandpr tombol teman,https://x.com/dewmustika82/status/1959955307750449404,2025-08-25 12:25:34,1,0,0,111,['#BubarkanDPR'],['@prabowo'],2025-08-26 13:48:24,"Mungkin bisa? Kalau rakyat bersatu seluruh Indonesia DPR dapat dibubarkan. hanya menjadi lahan penghasilan kaum publikpigur dan partai politik yg tak memiliki pekerjaan jelas.  Lebih baik dananya diberikan kpd rakyat miskin #BubarkanDPR  tombol teman seluruh Indonesia 
@prabowo",Stress,Negatif
twitter,Didiek Murdoch,@didiek_murdock,pendapatan anggota dpr dibocorkan oleh krisdayanti nilainya cukup fantastis utk ukuran kemiskinan mulai mewabah indonesia #usirluhutdariindonesia,https://x.com/didiek_murdock/status/1957755532648788200,2025-08-19 10:44:26,0,0,0,0,['#UsirLuhutDariIndonesia'],[],2025-08-26 13:38:52,"::
Pendapatan anggota DPR dibocorkan oleh Krisdayanti 
Nilainya cukup fantastis utk ukuran kemiskinan yg mulai mewabah di Indonesia.

#UsirLuhutDariIndonesia 
••",Stress,Netral
twitter,Didiek Murdoch,@didiek_murdock,adiknya hasyim pdhl kita ga tau kiprahnya apa blantika politik indonesia,https://x.com/didiek_murdock/status/1960247957183242476,2025-08-26 07:48:27,0,0,0,11,[],[],2025-08-27 09:22:14,"Buat adiknya juga, si Hasyim pdhl kita ga tau kiprahnya apa di blantika politik Indonesia.",Stress,Negatif
twitter,dchan,@didietchan,perbaiki sistem politik indonesia kalau itu tidak diperbaiki tingkah eksekutif bakal seperti dpr tau sendiri kualitas menterinya,https://x.com/didietchan/status/1959561376361226432,2025-08-24 10:20:13,1,0,0,280,[],[],2025-08-26 13:48:46,"Perbaiki juga sistem politik Indonesia, kalau itu tidak diperbaiki tingkah eksekutif bakal seperti DPR, tau sendiri kualitas menterinya kan?",Stress,Negatif
twitter,Dimas Wisnu Adrianto,@dimasWadrianto,presiden kabinet tergemuk sepanjang sejarah indonesia mengangkat sampai menteri beberapa wamen utk urusan biasanya ditangani berbicara ttg pentingnya efisiensi anggaran tell me something that is more awkward than this #pidatopresiden2025,https://x.com/dimasWadrianto/status/1956203417304793314,2025-08-15 03:56:53,0,0,0,0,['#PidatoPresiden2025'],[],2025-08-26 13:38:52,"Presiden dgn kabinet tergemuk sepanjang sejarah Indonesia, yg mengangkat 2 sampai 3 menteri & beberapa wamen utk urusan yg biasanya ditangani 1 menteri & 1 wamen, berbicara ttg pentingnya efisiensi anggaran. Tell me something that is more awkward than this #PidatoPresiden2025",Stress,Netral
twitter,pemerintah e lebih kompeni,@diskmto,indonesia mundur 85 tahun politik adu wedus,https://x.com/diskmto/status/1957813875166048632,2025-08-19 14:36:16,0,0,0,0,[],[],2025-08-26 13:38:52,"Indonesia mundur 85 tahun, politik adu wedus",Stress,Negatif
twitter,인생은참힘들다,@dmaliasdm,berarti kalo sukses indonesia itu tinggal jadi penjilat andal hanya berlaku untuk bidang politik pejabat atau standar material duniawi,https://x.com/dmaliasdm/status/1958747959899955333,2025-08-22 04:28:00,0,0,0,2292,[],[],2025-08-22 15:46:00,"Berarti kalo mau sukses di Indonesia itu tinggal jadi penjilat yg andal. (Hanya berlaku untuk 'sukses' di bidang politik, jadi pejabat, atau standar material duniawi saja)",Senang,Negatif
twitter,trisno widodo,@dodostrez,tunjangan rumah rp50 juta bulan untuk anggota dpr kontroversial tengah krisis ekonomi indonesia trending,https://x.com/dodostrez/status/1957712090682257700,2025-08-19 07:51:49,0,0,0,0,[],[],2025-08-26 13:38:52,"Tunjangan Rumah Rp50 Juta/Bulan untuk Anggota DPR, Kontroversial di Tengah Krisis Ekonomi | Indonesia Trending https://indonesiatrending1.blogspot.com/2025/08/tunjangan-rumah-rp50-jutabulan-untuk.html…",Stress,Netral
twitter,windy,@dokyeomakan,ketika ada nanyain letak gantengnya dokyeom tapi lu gk jawab mata ketutupan polusi jakarta atau gimana sumpah demi tuhan udh ganteng pke bgt dititik gila gilaan negara indonesia terbantay dinasti politik jadi cuma jwb pokoknya,https://x.com/dokyeomakan/status/1960306891747410289,2025-08-26 11:42:38,0,0,0,36,[],[],2025-08-27 09:22:00,"Ketika ada yg nanyain letak gantengnya dokyeom tapi lu gk bs jawab ""mata lu ketutupan polusi jakarta atau gimana? sumpah demi tuhan ini org udh GANTENG pke bgt udh dititik gila gilaan kyk negara Indonesia yang terbantay dinasti politik"" jadi lu cuma bs jwb ""pokoknya ganteng dah""",Stress,Negatif
twitter,Riry08,@drReUtari08,tidak bisa bapak lengserkan knp abang minta kpd bpk jokowi melengserkan come on president sdg berjuang indonesia bersama gibran wapres beliau jd ayo jgn terprovokasi hal terjadi perpecahan kembali bubarkan dpr demo mereka,https://x.com/drReUtari08/status/1957923894230171876,2025-08-19 21:53:27,0,0,0,0,[],['@prabowo'],2025-08-26 13:38:52,"Tidak bisa lah Bapak 
@prabowo
  di lengserkan knp Abang minta kpd bpk jokowi u melengserkan , come on bang , Bapak president sdg berjuang u Indonesia  bersama Gibran Wapres Beliau , jd Ayo jgn terprovokasi dgn Hal yg buat terjadi perpecahan kembali ! Bubarkan kan DPR demo mereka",Stress,Negatif
twitter,a_be_de_u_el,@dulsherin,allah kapan kiamat kalau gak dijajah indonesia ku ada bom atom nyasar gedung mpr dpr,https://x.com/dulsherin/status/1957847586817339814,2025-08-19 16:50:14,0,0,0,0,[],[],2025-08-26 13:38:52,"Ya Allah kapan Kiamat?
Kalau gak... dijajah lagi aja Indonesia ku!!
Kalau gak.... ada bom atom nyasar ke gedung mpr dpr!",Stress,Negatif
twitter,SepakatUntukTidakSepakat,@dumbq_,sistem politik indonesia,https://x.com/dumbq_/status/1960331996024242256,2025-08-26 13:22:23,0,0,1,142,[],[],2025-08-27 09:21:54,Sistem politik indonesia,Stress,Netral
twitter,dsgt_ menikmati_kopi,@dwisugiartobdg,edan virus prabowo merusak semua elit politik indonesia rusak sudah negeriku tangan,https://x.com/dwisugiartobdg/status/1960276729353892317,2025-08-26 09:42:47,1,0,0,57,[],[],2025-08-27 09:22:06,Edan. Virus Prabowo merusak semua elit politik di Indonesia. Rusak sudah negeriku ini di tangan Prabowo.,Marah,Negatif
twitter,dody,@dyat0136,bpk gk sejalan sma paduka bntr jg out gak kuat sepakbola politik indonesia kya sudah2,https://x.com/dyat0136/status/1959954830123999291,2025-08-25 12:23:40,1,0,0,274,[],[],2025-08-26 13:48:24,"Bpk ini gk sejalan sma paduka bntr lg jg out gak kuat sepakbola politik Indonesia, kya yg sudah2",Stress,Negatif
twitter,Radio Suara Surabaya,@e100ss,kemlu indonesia bangun kemitraan berkeadilan untuk afrika bukan sekadar bantuan,https://x.com/e100ss/status/1960195393075224818,2025-08-26 04:19:35,4,1,0,1522,[],[],2025-08-27 09:22:25,"Kemlu: Indonesia Bangun Kemitraan Berkeadilan untuk Afrika, Bukan Sekadar Bantuan",Bersyukur,Netral
twitter,ÈBÈ,@ebe_ganzo,lonceng kematian industri musik indonesia artis banyak duit silahkan alih profesi jadi anggota dpr atau kepala daerah belum kaya ayok kita nandur barang wae,https://x.com/ebe_ganzo/status/1957734643672760325,2025-08-19 09:21:26,0,0,0,0,[],[],2025-08-26 13:38:52,"Lonceng kematian Industri musik Indonesia.
Artis yg banyak duit silahkan alih profesi jadi anggota DPR atau Kepala Daerah, yg belum kaya ayok kita nandur barang wae.",Stress,Negatif
twitter,ebonX ,@ebonXboy,kami mengakui kalah pilpres tapi tidak sampai orang lain jadi meninggal kayak dilakukan prabowo,https://x.com/ebonXboy/status/1952602814447751297,2025-08-05 05:29:23,0,0,0,0,[],[],2025-08-26 13:38:52,kami mengakui memang kalah pilpres tapi tidak sampai bikin orang lain jadi meninggal kayak yang dilakukan prabowo,Bersyukur,Negatif
twitter,ebonX ,@ebonXboy,inilah berwawasan rendah gaada rujukan mari kita debat secara fair loe dukung pihak manapun silahkan penting sertakan bukan berasumsi sendiri kayak odgj pdip bersikap non oposisi maupun koalisi pemerintah tidak kemaruk jabatan,https://x.com/ebonXboy/status/1956678277331878132,2025-08-16 11:23:49,0,0,0,0,[],[],2025-08-26 13:38:52,"inilah berwawasan rendah gaada rujukan nya, mari kita debat secara fair loe mau dukung pihak manapun silahkan yg penting sertakan rujukan bukan berasumsi sendiri kayak ODGJ

PDIP bersikap non oposisi maupun koalisi pemerintah, PDIP tidak kemaruk jabatan",Stress,Negatif
twitter,ebonX ,@ebonXboy,dia adalah bapak korupsi indonesia,https://x.com/ebonXboy/status/1956925849212797412,2025-08-17 03:47:35,0,0,0,0,[],[],2025-08-26 13:38:52,dia adalah bapak korupsi Indonesia,Bersyukur,Positif
twitter,ecek2,@ecek2,orang indonesia gak sadar apa kalo biaya politik itu besar gaji tunjangan 100jt bulan belum cukup untuk nyicil hutang kampanye setor partai ngeladenin proposal2 nurutin gaya hidup masih minus usah ribut2 kata mereka atas sana,https://x.com/ecek2/status/1957629142331191361,2025-08-19 02:22:13,0,0,0,0,[],[],2025-08-26 13:38:52,"""Orang Indonesia ini gak sadar apa kalo biaya politik itu besar. Gaji + tunjangan 100jt/bulan juga belum cukup untuk nyicil hutang kampanye, setor ke partai, ngeladenin proposal2, nurutin gaya hidup, dll. Masih minus itu, gak usah ribut2 lah"", kata mereka yang di atas sana.",Stress,Negatif
twitter,EDD,@eddesign_,no dear jiwa kenegarawanan tidak personal tapi dlm politik siapa punya otoritas menarik garis batas mandela itu semua pemimpin kita even ibu mega sby melakukannya jokowi kesempatan besar ia tak dinasti malah menyiram,https://x.com/eddesign_/status/1957273180512633334,2025-08-18 02:47:45,1,0,1,48,[],[],2025-08-22 15:57:36,"No dear! Jiwa kenegarawanan tidak lagi personal. Tapi dlm politik, siapa yg punya otoritas menarik 'garis batas (Mandela)' itu? Semua pemimpin kita even Ibu Mega, SBY tidak melakukannya. Jokowi punya kesempatan besar melakukannya krn ia tak punya 'dinasti'. Eh, ia malah menyiram",Stress,Negatif
twitter,Eddy Hartono I||CryplexAI|| Solix | WIZO,@edhy_18,dahulu dinasti dibentuk atas dasar house atau keluarga masa kerajaan sekarang basis kembali seperti dulu partai politik itu telah berhasil dilakukan jokowi serta orang² kini pemerintahan prabowo,https://x.com/edhy_18/status/1958477797816700931,2025-08-21 10:34:28,0,0,1,22,[],[],2025-08-22 15:57:20,"Dahulu  ""Dinasti"" dibentuk atas dasar ""House"" atau ""Keluarga"" pada masa kerajaan. Sekarang, basis ""Dinasti"" kembali seperti dulu ;  Keluarga dan Partai politik. Dan itu telah berhasil dilakukan Jokowi serta orang² yg kini di pemerintahan Prabowo.",Bersyukur,Negatif
twitter,harres,@einstein_ideaa,bincang sama ibu tanggepannya gmana untuk sarjana muda ekonomi indonesia sulit phk dimana mana politik ga akur pemerintah buta,https://x.com/einstein_ideaa/status/1960333593550770333,2025-08-26 13:28:44,0,0,0,22,[],[],2025-08-27 09:21:53,"abis bincang"" sama ibu tanggepannya gmana untuk sarjana muda di ekonomi Indonesia yang sulit ini, PHK dimana mana, politik ga akur akur, pemerintah nya buta",Stress,Negatif
twitter,ねこ,@eitteun,coba menteri perbuzzeran indonesia kak minta dibuatin counter sentence lain dibanding nyebut anak abah kaum lowbat don even fucking care about pilpres anymore so who actually can moved on from yes also please belajar ngetik bener,https://x.com/eitteun/status/1956529346312806566,2025-08-16 01:32:01,0,0,0,0,[],[],2025-08-26 13:38:52,"Coba bilang menteri perbuzzeran Indonesia kak, minta dibuatin counter sentence yang lain dibanding nyebut anak abah dan kaum lowbat. I don't even fucking care about pilpres anymore. So, who actually can't be moved on from pilpres? Yes, you. Also, please belajar ngetik yang bener.",Stress,Negatif
twitter,Lita Ekasari,@ekasari_lita,gini amat hidup indonesia apa2 dilarang dengar sudah putar itu rekaman janji2 pilpres,https://x.com/ekasari_lita/status/1952855570631016467,2025-08-05 22:13:44,0,0,0,0,[],[],2025-08-26 13:38:52,"Gini amat hidup di Indonesia, apa2 dilarang di dengar, ya sudah putar saja itu rekaman janji2 pilpres!",Marah,Negatif
twitter,Mas_Eko,@ekosaputro2404,makin kesiniakin benci sama elit politik indonesia jadi pengen punya pablo escobar tapi bukan pengedar narkobanya,https://x.com/ekosaputro2404/status/1957636160798486981,2025-08-19 02:50:06,0,0,0,0,[],[],2025-08-26 13:38:52,"Makin kesiniakin benci sama elit politik Indonesia...
Jadi pengen punya Pablo Escobar tapi bukan pengedar narkobanya.",Stress,Negatif
twitter,ekozones,@ekozones,dpr indonesia apakah homeless sampai harus ada tunjangan rumah,https://x.com/ekozones/status/1957799533498573048,2025-08-19 13:39:17,0,0,0,0,[],[],2025-08-26 13:38:52,DPR di Indonesia apakah homeless sampai harus ada tunjangan rumah?,Stress,Negatif
twitter,Say_No_To_Drama,@elalan78498626,apakah anggota dpr indonesia setolol itu semua,https://x.com/elalan78498626/status/1957857496246399006,2025-08-19 17:29:36,0,0,0,0,[],['@grok'],2025-08-26 13:38:52,"@grok
 Apakah anggota DPR Indonesia setolol itu semua?",Stress,Negatif
twitter,elctz_jmbrana_wani,@elctz_jmbrana,posind kemendes pdt resmi menjalin kerja sama strategis untuk mendukung perekonomian desa daerah tertinggal bersama kita wujudkan asta cita kabinet merah putih menuju indonesia lebih sejahtera #posind #posindonesia #kantorpos #pospay #posaja #kirimpaketpos #bumn,https://x.com/elctz_jmbrana/status/1956679903320907776,2025-08-16 11:30:16,0,0,0,0,"['#PosIND', '#PosIndonesia', '#KantorPos', '#PosPay', '#PosAja', '#KirimPaketPos', '#BUMN']",[],2025-08-26 13:38:52,"PosIND dan Kemendes PDT resmi menjalin kerja sama strategis untuk mendukung perekonomian desa dan daerah tertinggal. Bersama, kita wujudkan Asta Cita Kabinet Merah Putih menuju Indonesia yang lebih sejahtera.

#PosIND
#PosIndonesia
#KantorPos
#PosPay
#PosAja
#KirimPaketPos
#BUMN",Bersyukur,Netral
twitter,emerald,@eldahardiyan,selalu ada isu kalangan oke gas ketika berita politik naik bukan ga empati sama mereka tapi apakah terlalu sering untuk sebuah cocokologi fokus kawal kasus warga indonesia sudah sangat miris menjadi wni tetap melek kekonyolan pemerintah,https://x.com/eldahardiyan/status/1959894671607710121,2025-08-25 08:24:37,0,0,0,27,[],[],2025-08-26 13:48:07,"selalu ada isu dari kalangan oke gas, ketika ada berita politik naik. Bukan ga empati sama isu mereka, tapi apakah ini ga terlalu sering untuk sebuah cocokologi.

Fokus kawal kasus ya warga Indonesia. Sudah sangat miris menjadi WNI, yuk tetap melek sama kekonyolan pemerintah ini!",Stress,Negatif
twitter,elif,@eliifacelya,good move dpr semoga mekanisme judicial scrutiny bener bisa hukum indonesia lebih adil transparan,https://x.com/eliifacelya/status/1957738915496067407,2025-08-19 09:38:25,0,0,0,0,[],[],2025-08-26 13:38:52,good move DPR! Semoga mekanisme judicial scrutiny bener-bener bisa bikin hukum Indonesia lebih adil dan transparan,Senang,Positif
twitter,daun biru,@elyarahmaaziz,eneg berita politik indonesia,https://x.com/elyarahmaaziz/status/1957600514843242694,2025-08-19 00:28:27,0,0,0,0,[],[],2025-08-26 13:38:52,eneg ama berita politik indonesia,Stress,Netral
twitter,公主,@endhlxk,sebenernya kalo negara maju gaji dpr mereka segini boleh um rakyatnya 30an juta tapi indonesia dengan besarnya ketimpangan pendapatan kesejahteraan ga make sense,https://x.com/endhlxk/status/1957812441834000391,2025-08-19 14:30:35,0,0,0,0,[],[],2025-08-26 13:38:52,"Sebenernya kalo di negara maju, gaji DPR mereka segini mah boleh aja karena UM rakyatnya 30an juta

TAPI DI INDONESIA DENGAN BESARNYA KETIMPANGAN PENDAPATAN DAN KESEJAHTERAAN, GAJI DPR SEGINI TUH GA MAKE SENSE",Stress,Negatif
twitter,AnginTimur.,@enot_inot,semua tau bahwa dinasti politik gunakan untuk benteng keluarga dimulai golkar dimasa orde baru sejarah membuktikan adalah partai berkuasa berdarah darah selain koruptif,https://x.com/enot_inot/status/1958018383481377019,2025-08-20 04:08:55,0,0,0,20,[],"['@golkarpedia', '@fraksigolkar']",2025-08-22 15:57:25,"Semua juga Tau Bahwa Dinasti Politik di gunakan untuk ""Benteng""keluarga   dimulai dgn Golkar dimasa Orde Baru . Sejarah Membuktikan Golkar adalah Partai Yg Berkuasa dgn berdarah darah selain Koruptif 
@golkarpedia
  @fraksigolkar",Stress,Negatif
twitter,ci asbun,@er0manci,ternyata manajemen pabrik lebih cerdas dibanding pemerintahan kalo pencari kerja mesti ngelampirin skck untuk tahu calon pelamar berkelakuan baik buruk pemerintah apa kabar masa mantan kriminal bisa duduk kayak gak ada orang bersih indonesia,https://x.com/er0manci/status/1957786758378307605,2025-08-19 12:48:31,0,0,0,0,[],[],2025-08-26 13:38:52,"Ternyata manajemen pabrik lebih cerdas dibanding pemerintahan.

Kalo di pabrik, pencari kerja mesti ngelampirin SKCK untuk tahu calon pelamar berkelakuan baik/buruk.
Lah, pemerintah apa kabar?
Masa mantan kriminal bisa duduk lagi. Kayak gak ada lagi orang bersih aja di Indonesia.",Stress,Negatif
twitter,habibah,@eswirosudiro,hut 80 kemerdekaan republik indonesia bersama bapak letkol inf teddy indra wijaya ip sekretaris kabinet ri lebih baik sini rumah kita sendiri segala nikmat anugerah kuasa semuanya ada tiw,https://x.com/eswirosudiro/status/1955999074144149833,2025-08-14 14:24:54,0,0,0,0,[],"['@setkabgoid', '@teddydawi']",2025-08-26 13:38:52,"HUT ke-80 Kemerdekaan Republik Indonesia bersama Bapak Letkol (Inf)  Teddy Indra Wijaya,  S. IP,  M. Si,  Sekretaris Kabinet RI 
@setkabgoid
 @teddydawi
 
""Lebih baik di sini, 
Rumah kita sendiri,
Segala nikmat dan anugerah Yang Kuasa,
Semuanya ada di sini,
Rumah kita..""
-TIW-",Bersyukur,Positif
twitter,Fans_eunwoo,@eun_wo_,selamat hari konstitusi jangan sampai kalah sama jalur kilat politik dinasti,https://x.com/eun_wo_/status/1957743510528094430,2025-08-19 09:56:40,0,0,1,20,[],[],2025-08-22 15:57:27,Selamat Hari Konstitusi  jangan sampai konstitusi kalah sama “jalur kilat” politik dinasti.,Senang,Positif
twitter,Senja Kala,@evergreennite,gedebog pisang menganggap bbrapa kepala daerah tolol gak kelola daerahnya shga 500an lain dianggap bego2 semua cari duit ckckckck bener2 indonesia cemas jika oposisi jelata begini mikirnya,https://x.com/evergreennite/status/1956935644933935158,2025-08-17 04:26:30,0,0,0,0,[],[],2025-08-26 13:38:52,"Gedebog pisang ini menganggap bbrapa kepala daerah tolol gak bs kelola daerahnya shga 500an kepala daerah lain dianggap bego2 semua cari duit buat daerahnya. 
Ckckckck bener2 indonesia cemas jika oposisi jelata begini mikirnya",Stress,Negatif
twitter,Fadhela Herana,@fadhela_herana,bangga jadi tenaga kerja indonesia lapangan pekerjaan tambah banyak pengangguran tinggal 76 pemerintah selalu setia mendampingi,https://x.com/fadhela_herana/status/1957774352398647614,2025-08-19 11:59:13,0,0,0,0,[],[],2025-08-26 13:38:52,"Bangga jadi tenaga kerja Indonesia, lapangan pekerjaan tambah banyak, pengangguran tinggal 4,76%, pemerintah selalu setia mendampingi",Bersyukur,Positif
twitter,Faisal Armand Wibowo,@faisalwbw,pemilu 2024 itu ada calon supaya oposisi anies ga kalah memalukan bisa kalo ganjar prabowo menang 75 25 makin baik jangka panjang perpolitikan indonesia 2009 jk megawati terlalu ancur harga dirinya,https://x.com/faisalwbw/status/1931689574365065507,2025-06-08 12:27:38,0,0,0,0,[],[],2025-08-26 13:38:52,"Pemilu 2024 itu ada calon ke 3, supaya calon oposisi (anies) ga kalah memalukan. Bisa aja kalo ga ada ganjar, prabowo menang 75:25. Makin ga baik jangka panjang buat perpolitikan Indonesia.

Pemilu 2009 pun juga gitu, ada JK biar megawati ga terlalu ancur harga dirinya",Stress,Negatif
twitter,Southern,@fajri_wiriana,bersyukur itu perlu bahwa setidaknya ada upaya pemerintah harus sadar jg kekuatan politik indonesia lemah sekelas us dibuat tdk berdaya oleh israel jangankan 100 setengah bantuan keseluruhan berhasil sampai masyarakat gaza diapresiasi,https://x.com/fajri_wiriana/status/1957801203095552294,2025-08-19 13:45:55,0,0,0,0,[],[],2025-08-26 13:38:52,Bersyukur itu perlu bahwa setidaknya ada upaya dr pemerintah. Harus sadar jg kekuatan politik Indonesia itu lemah. Sekelas Us saja dibuat tdk berdaya oleh israel. Jangankan 100%. Setengah bantuan dr keseluruhan berhasil sampai ke masyarakat gaza itu perlu diapresiasi.,Bersyukur,Negatif
twitter,makIjah,@fakzonwo,terimakasih lupa ekonomi indonesia sedang tidak baik sementara mpr dpr punya empati dengan rakyat,https://x.com/fakzonwo/status/1957741662857490482,2025-08-19 09:49:20,0,0,0,0,[],['@DPR_RI'],2025-08-26 13:38:52,"Terimakasih 
@DPR_RI
 yg lupa ekonomi Indonesia sedang tidak baik baik sementara MPR DPR nya tidak punya empati dengan rakyat nya",Bersyukur,Negatif
twitter,warga sipil,@fauziensaa,perfilman soal sepakbola instrik politik serta korupsinya olahraga adalah salah satu industri terbesar didunia bahkan no indonesia dibalik megah sangat banyak problematika tidak selesai cuma 90 menit,https://x.com/fauziensaa/status/1958002088258203794,2025-08-20 03:04:10,0,0,0,12,[],[],2025-08-26 13:38:52,"Perfilman soal sepakbola & instrik politik serta korupsinya, karena olahraga sepakbola adalah salah satu industri terbesar didunia & bahkan no 1 di Indonesia. Dibalik megah nya industri sepakbola sangat banyak problematika. Karena sepakbola tidak selesai cuma 90 menit saja",Stress,Negatif
twitter,GUNTARA,@fe_gun,emang musti mundur kasih orang punya kapasitas disitu smpe kapan politik dinasti judulnya demokrasi,https://x.com/fe_gun/status/1957864705948799463,2025-08-19 17:58:15,1,0,0,501,[],[],2025-08-22 15:57:26,"ya emang musti mundur aja sih kasih sm orang yg punya kapasitas disitu, mau smpe kapan politik dinasti, kan judulnya juga demokrasi",Stress,Negatif
twitter,Fero S,@feroferraferri,dukung pemerintah bukan berarti jadi koalisi parah,https://x.com/feroferraferri/status/1951433086237073431,2025-08-02 00:01:18,0,0,0,0,[],[],2025-08-26 13:38:52,"Dukung pemerintah bukan berarti jadi koalisi,,  parah nih",Stress,Negatif
twitter,Fero S,@feroferraferri,sebetulnya itu sindiran bukan cuma pejabat partai koalisi pemerintah dengerin suara rakyat utk dpr bayar jgn mentang trs mingkem kebijakan ga pro,https://x.com/feroferraferri/status/1956549546290593996,2025-08-16 02:52:17,0,0,0,0,[],[],2025-08-26 13:38:52,"Sebetulnya itu sindiran bukan cuma buat pejabat aja,, tp buat partai koalisi pemerintah,, dengerin dong suara rakyat,, utk itu kan DPR di bayar,, jgn mentang mentang koalisi trs pada mingkem dgn kebijakan pemerintah yg ga pro rakyat",Stress,Negatif
twitter,Ferry Koto,@ferrykoto,lbh dahsyat saat pak prabowo menang pilpres mulai diserang isu ekonomi akan jeblok puncaknya indonesia gelap arek2 paham fundamental ri bagus apalagi hadirnya danantara langsung akumulasi hanya jd miliarder semua terbukti cerah bukan,https://x.com/ferrykoto/status/1952603338673176950,2025-08-05 05:31:28,0,0,0,0,[],[],2025-08-26 13:38:52,"Ini lbh dahsyat, saat Pak Prabowo menang Pilpres, mulai diserang isu ekonomi akan jeblok, puncaknya isu Indonesia gelap.

Arek2 yg paham fundamental RI bagus, apalagi hadirnya Danantara, langsung akumulasi.

Hanya 6 bln, jd miliarder semua. Terbukti Indonesia cerah, bukan gelap",Senang,Negatif
twitter,Kurang Baca,@ferytaufiq,godok isu indonesia cemas agar masyarakat kecil emosi melakukan revolusi elite politik mavia sudah mempersiapkan rencana maju pemerintahan paling atas,https://x.com/ferytaufiq/status/1960175523516309514,2025-08-26 03:00:37,0,0,0,14,[],[],2025-08-26 13:47:37,Di godok terus isu Indonesia cemas agar masyarakat kecil emosi melakukan revolusi dan elite politik (mavia) sudah mempersiapkan rencana maju di pemerintahan paling atas.,Stress,Negatif
twitter,fiiy,@fiiynale,maap belakangan banyak ngetwt politik memaki pemerintah berita indonesia gila,https://x.com/fiiynale/status/1958714629473149051,2025-08-22 02:15:33,0,0,0,58,[],[],2025-08-22 15:46:08,"duh guys maap banget belakangan banyak ngetwt politik/memaki pemerintah karena berita indonesia belakangan bikin gila :""",Stress,Negatif
twitter,Catatan dari lereng Merbabu,@fire_lotus,apakah benar pendapatan pejabat politik apbn indonesia tidak dikenakan pajak,https://x.com/fire_lotus/status/1958684535178371186,2025-08-22 00:15:58,0,0,1,25,[],['@grok'],2025-08-22 15:46:17,"@grok
 apakah benar pendapatan pejabat politik dari APBN di Indonesia tidak dikenakan pajak?",Stress,Netral
twitter,firstgift88,@firstgift8181,inilah kenapa saya gamau ambil disertasi tentang politik dinasti ntar jadi ahli,https://x.com/firstgift8181/status/1956210152736219588,2025-08-15 04:23:39,0,0,0,0,[],[],2025-08-26 13:38:52,"Inilah kenapa saya gamau ambil disertasi tentang politik dinasti, ntar saya jadi ahli politik dinasti.",Stress,Negatif
twitter,"HTTP is Dead / Muhammad Firza S., Kom.",@firzafp,percuma indonesia dalam fase terakhir semakin nyata tanpa oposisi bisa menciptakan akhirnya relevansi nkri stlh pdi setuju bergabung dengan pemerintahan rezim populis kanan figur penting era ob,https://x.com/firzafp/status/1953646180715339976,2025-08-08 02:35:21,0,0,0,0,[],[],2025-08-26 13:38:52,"Percuma deh, Indonesia dalam fase terakhir semakin nyata. Tanpa oposisi bisa menciptakan akhirnya relevansi NKRI stlh PDI-P setuju bergabung dengan pemerintahan rezim populis-kanan (figur penting di era OB).",Bersyukur,Negatif
twitter,fransisca,@fransis74201222,pemenang pemilu 2024 aseli pilihan hati murni rakyat indonesia yaitu bpk anies rasyied baswedan pahlawan sangaaaat benci pki fakta kpu mencurangi hasil,https://x.com/fransis74201222/status/1925029527019004192,2025-05-21 03:22:59,0,0,0,0,[],[],2025-08-26 13:38:52,PEMENANG  PEMILU  2024 ASELI  PILIHAN  HATI  MURNI  RAKYAT INDONESIA  YAITU  BPK  ANIES RASYIED  BASWEDAN  PAHLAWAN RAKYAT  INDONESIA  YG SANGAAAAT  DI BENCI  PKI . FAKTA  :  KPU  MENCURANGI  HASIL  PEMILU,Bersyukur,Positif
